txn_id,txn_date,txn_time,from_account,from_name,to_account,to_name,amount_inr,txn_type,channel,sub_network,flag,notes
TXN-CYH-10065,External_Victim,A1113,4002595.11,INR,2025-11-08T08:20:31,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10066,A1113,A1007,11407396.07,INR,2025-11-20T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-10067,External_Victim,A1114,2080064.89,INR,2025-06-19T02:48:45,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10068,External_Victim,A1114,2080064.89,INR,2025-10-08T12:15:01,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10069,External_Victim,A1114,2080064.89,INR,2025-07-19T16:24:48,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10070,External_Victim,A1114,2080064.89,INR,2025-09-02T11:59:58,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10071,External_Victim,A1114,2080064.89,INR,2025-11-17T16:12:29,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10072,External_Victim,A1114,2080064.89,INR,2025-06-02T07:55:50,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10073,A1114,A1012,11856369.86,INR,2025-11-09T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-10074,External_Victim,A1115,2051954.54,INR,2025-11-07T19:23:50,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10075,External_Victim,A1115,2051954.54,INR,2025-07-01T23:38:13,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10076,External_Victim,A1115,2051954.54,INR,2025-10-19T03:55:52,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10077,External_Victim,A1115,2051954.54,INR,2025-06-15T23:27:00,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10078,External_Victim,A1115,2051954.54,INR,2025-09-17T07:46:58,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10079,A1115,A1005,9746784.09,INR,2025-10-29T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-10080,External_Victim,A1116,4760584.73,INR,2025-06-14T06:03:00,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10081,External_Victim,A1116,4760584.73,INR,2025-10-06T21:35:21,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10082,External_Victim,A1116,4760584.73,INR,2025-07-28T20:07:40,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10083,A1116,A1004,13567666.47,INR,2025-10-29T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-10084,External_Victim,A1117,2301959.80,INR,2025-09-08T10:34:10,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10085,External_Victim,A1117,2301959.80,INR,2025-09-01T01:51:49,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10086,External_Victim,A1117,2301959.80,INR,2025-09-27T16:45:54,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10087,External_Victim,A1117,2301959.80,INR,2025-08-03T07:48:58,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10088,External_Victim,A1117,2301959.80,INR,2025-07-29T00:46:12,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10089,A1117,A1010,10934309.05,INR,2025-11-02T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-10090,External_Victim,A1118,3415270.52,INR,2025-07-31T09:05:33,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10091,External_Victim,A1118,3415270.52,INR,2025-08-10T14:40:42,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10092,External_Victim,A1118,3415270.52,INR,2025-10-09T16:35:52,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10093,External_Victim,A1118,3415270.52,INR,2025-10-14T03:49:03,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10094,A1118,A1003,12978027.97,INR,2025-11-16T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-10095,External_Victim,A1119,4600565.32,INR,2025-11-23T17:46:38,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10096,External_Victim,A1119,4600565.32,INR,2025-08-02T07:18:33,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10097,External_Victim,A1119,4600565.32,INR,2025-10-16T22:08:18,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10098,A1119,A1003,13111611.16,INR,2025-11-10T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-10099,External_Victim,A1120,4521476.41,INR,2025-11-10T06:01:32,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10100,External_Victim,A1120,4521476.41,INR,2025-08-25T07:30:16,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10101,External_Victim,A1120,4521476.41,INR,2025-06-01T18:04:37,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10102,A1120,A1007,12886207.77,INR,2025-11-24T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-10103,External_Victim,A1121,3429677.66,INR,2025-07-05T23:41:57,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10104,External_Victim,A1121,3429677.66,INR,2025-09-29T01:50:49,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10105,External_Victim,A1121,3429677.66,INR,2025-07-28T22:57:27,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10106,External_Victim,A1121,3429677.66,INR,2025-07-07T09:52:23,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10107,A1121,A1010,13032775.12,INR,2025-11-07T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-10108,External_Victim,A1122,2960851.91,INR,2025-06-14T19:44:41,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10109,External_Victim,A1122,2960851.91,INR,2025-07-07T10:57:00,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10110,External_Victim,A1122,2960851.91,INR,2025-09-01T03:04:46,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10111,External_Victim,A1122,2960851.91,INR,2025-11-09T01:51:50,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10112,A1122,A1012,11251237.27,INR,2025-10-30T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-10113,External_Victim,A1123,4839529.91,INR,2025-10-22T04:00:15,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10114,External_Victim,A1123,4839529.91,INR,2025-07-18T07:34:19,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10115,External_Victim,A1123,4839529.91,INR,2025-07-14T13:20:51,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10116,A1123,A1006,13792660.24,INR,2025-11-04T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-10117,External_Victim,A1124,1985854.01,INR,2025-10-03T08:10:13,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10118,External_Victim,A1124,1985854.01,INR,2025-11-13T13:19:15,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10119,External_Victim,A1124,1985854.01,INR,2025-08-11T22:06:31,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10120,External_Victim,A1124,1985854.01,INR,2025-11-01T19:25:54,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10121,External_Victim,A1124,1985854.01,INR,2025-06-14T15:30:48,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10122,External_Victim,A1124,1985854.01,INR,2025-07-10T14:03:16,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10123,A1124,A1004,11319367.87,INR,2025-10-31T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-10124,External_Victim,A1125,4721937.01,INR,2025-06-13T08:34:09,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10125,External_Victim,A1125,4721937.01,INR,2025-08-26T06:57:54,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10126,External_Victim,A1125,4721937.01,INR,2025-07-12T09:04:18,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10127,A1125,A1006,13457520.48,INR,2025-10-27T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-10128,External_Victim,A1126,3564073.18,INR,2025-07-08T09:04:36,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10129,External_Victim,A1126,3564073.18,INR,2025-09-03T21:06:25,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10130,External_Victim,A1126,3564073.18,INR,2025-10-26T09:58:59,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10131,A1126,A1009,10157608.57,INR,2025-11-23T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-10132,External_Victim,A1127,3188474.31,INR,2025-11-02T07:27:09,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10133,External_Victim,A1127,3188474.31,INR,2025-08-23T15:01:11,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10134,External_Victim,A1127,3188474.31,INR,2025-10-20T22:47:44,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10135,External_Victim,A1127,3188474.31,INR,2025-07-13T02:45:20,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10136,A1127,A1008,12116202.36,INR,2025-10-27T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-10137,External_Victim,A1128,3678855.67,INR,2025-07-20T14:57:17,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10138,External_Victim,A1128,3678855.67,INR,2025-07-31T16:00:22,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10139,External_Victim,A1128,3678855.67,INR,2025-07-13T10:42:02,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10140,External_Victim,A1128,3678855.67,INR,2025-08-23T10:00:10,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10141,A1128,A1003,13979651.56,INR,2025-10-28T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-10142,External_Victim,A1129,2635959.53,INR,2025-10-23T01:46:43,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10143,External_Victim,A1129,2635959.53,INR,2025-09-25T03:51:45,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10144,External_Victim,A1129,2635959.53,INR,2025-09-10T11:26:58,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10145,External_Victim,A1129,2635959.53,INR,2025-08-30T07:02:24,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10146,External_Victim,A1129,2635959.53,INR,2025-06-15T22:58:30,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10147,A1129,A1004,12520807.75,INR,2025-11-15T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-10148,External_Victim,A1130,4616911.64,INR,2025-08-23T20:18:01,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10149,External_Victim,A1130,4616911.64,INR,2025-07-10T22:12:17,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10150,External_Victim,A1130,4616911.64,INR,2025-09-11T11:00:45,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10151,A1130,A1008,13158198.19,INR,2025-11-02T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-10152,External_Victim,A1131,2357013.58,INR,2025-10-31T03:41:49,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10153,External_Victim,A1131,2357013.58,INR,2025-09-19T11:58:52,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10154,External_Victim,A1131,2357013.58,INR,2025-08-05T08:38:23,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10155,External_Victim,A1131,2357013.58,INR,2025-10-10T20:58:29,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10156,External_Victim,A1131,2357013.58,INR,2025-06-01T11:26:01,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10157,External_Victim,A1131,2357013.58,INR,2025-10-11T23:16:54,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10158,A1131,A1008,13434977.42,INR,2025-11-14T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-10159,External_Victim,A1132,3329758.47,INR,2025-09-20T08:16:44,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10160,External_Victim,A1132,3329758.47,INR,2025-09-01T04:18:35,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10161,External_Victim,A1132,3329758.47,INR,2025-08-21T18:28:41,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10162,External_Victim,A1132,3329758.47,INR,2025-07-13T01:46:01,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10163,A1132,A1006,12653082.20,INR,2025-11-15T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-10164,External_Victim,A1133,3655820.09,INR,2025-08-21T06:10:20,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10165,External_Victim,A1133,3655820.09,INR,2025-07-28T17:53:30,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10166,External_Victim,A1133,3655820.09,INR,2025-06-22T11:21:08,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10167,A1133,A1009,10419087.27,INR,2025-11-13T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-10168,External_Victim,A1134,1932198.16,INR,2025-08-22T02:34:54,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10169,External_Victim,A1134,1932198.16,INR,2025-09-15T06:50:05,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10170,External_Victim,A1134,1932198.16,INR,2025-11-14T15:46:39,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10171,External_Victim,A1134,1932198.16,INR,2025-11-02T01:57:23,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10172,External_Victim,A1134,1932198.16,INR,2025-09-20T23:40:47,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10173,External_Victim,A1134,1932198.16,INR,2025-10-01T14:38:40,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10174,A1134,A1011,11013529.51,INR,2025-11-21T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-10175,External_Victim,A1135,3484380.16,INR,2025-07-08T12:08:55,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10176,External_Victim,A1135,3484380.16,INR,2025-10-05T15:02:45,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10177,External_Victim,A1135,3484380.16,INR,2025-06-06T19:54:50,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10178,External_Victim,A1135,3484380.16,INR,2025-11-12T02:17:00,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10179,A1135,A1007,13240644.63,INR,2025-10-29T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-10180,External_Victim,A1136,2266963.47,INR,2025-09-26T14:34:11,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10181,External_Victim,A1136,2266963.47,INR,2025-08-21T22:59:04,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10182,External_Victim,A1136,2266963.47,INR,2025-09-15T09:43:21,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10183,External_Victim,A1136,2266963.47,INR,2025-10-11T08:01:38,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10184,External_Victim,A1136,2266963.47,INR,2025-09-21T21:17:10,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10185,A1136,A1012,10768076.46,INR,2025-11-15T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-10186,External_Victim,A1137,2304997.17,INR,2025-08-27T17:13:01,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10187,External_Victim,A1137,2304997.17,INR,2025-10-02T18:42:44,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10188,External_Victim,A1137,2304997.17,INR,2025-09-21T06:03:32,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10189,External_Victim,A1137,2304997.17,INR,2025-10-25T13:19:07,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10190,External_Victim,A1137,2304997.17,INR,2025-07-21T03:51:10,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10191,External_Victim,A1137,2304997.17,INR,2025-06-29T23:43:26,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10192,A1137,A1012,13138483.87,INR,2025-11-22T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-10193,External_Victim,A1138,2290310.92,INR,2025-06-08T15:22:08,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10194,External_Victim,A1138,2290310.92,INR,2025-09-16T15:28:47,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10195,External_Victim,A1138,2290310.92,INR,2025-08-06T13:06:04,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10196,External_Victim,A1138,2290310.92,INR,2025-06-03T02:03:44,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10197,External_Victim,A1138,2290310.92,INR,2025-07-29T02:57:48,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10198,A1138,A1006,10878976.87,INR,2025-11-11T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-10199,External_Victim,A1139,4642620.58,INR,2025-07-04T11:16:23,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10200,External_Victim,A1139,4642620.58,INR,2025-06-11T21:22:09,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10201,External_Victim,A1139,4642620.58,INR,2025-09-06T23:50:06,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10202,A1139,A1009,13231468.64,INR,2025-11-13T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-10203,External_Victim,A1140,2014181.14,INR,2025-06-14T08:05:29,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10204,External_Victim,A1140,2014181.14,INR,2025-09-19T17:26:51,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10205,External_Victim,A1140,2014181.14,INR,2025-09-12T14:30:25,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10206,External_Victim,A1140,2014181.14,INR,2025-06-27T19:47:56,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10207,External_Victim,A1140,2014181.14,INR,2025-09-13T23:48:48,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10208,External_Victim,A1140,2014181.14,INR,2025-09-11T17:05:40,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10209,A1140,A1007,11480832.47,INR,2025-11-03T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-10210,External_Victim,A1141,2537310.59,INR,2025-06-30T20:16:51,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10211,External_Victim,A1141,2537310.59,INR,2025-11-14T15:32:16,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10212,External_Victim,A1141,2537310.59,INR,2025-09-23T20:08:59,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10213,External_Victim,A1141,2537310.59,INR,2025-07-25T16:27:30,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10214,A1141,A1004,9641780.23,INR,2025-10-30T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-10215,External_Victim,A1142,2783002.08,INR,2025-06-24T08:09:45,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10216,External_Victim,A1142,2783002.08,INR,2025-11-22T23:36:09,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10217,External_Victim,A1142,2783002.08,INR,2025-07-24T22:17:42,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10218,External_Victim,A1142,2783002.08,INR,2025-11-08T21:21:47,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10219,External_Victim,A1142,2783002.08,INR,2025-08-08T10:11:23,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10220,A1142,A1009,13219259.87,INR,2025-10-27T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-10221,External_Victim,A1143,2913359.15,INR,2025-08-09T13:24:10,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10222,External_Victim,A1143,2913359.15,INR,2025-06-09T21:07:22,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10223,External_Victim,A1143,2913359.15,INR,2025-08-20T18:08:00,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10224,External_Victim,A1143,2913359.15,INR,2025-07-07T04:41:41,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10225,External_Victim,A1143,2913359.15,INR,2025-11-14T16:39:56,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10226,A1143,A1003,13838455.97,INR,2025-11-09T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-10227,External_Victim,A1144,3519709.03,INR,2025-09-28T00:22:48,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10228,External_Victim,A1144,3519709.03,INR,2025-07-06T14:10:13,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10229,External_Victim,A1144,3519709.03,INR,2025-06-03T07:38:55,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10230,External_Victim,A1144,3519709.03,INR,2025-07-22T00:07:30,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10231,A1144,A1008,13374894.33,INR,2025-11-04T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-10232,External_Victim,A1145,3978551.63,INR,2025-11-15T21:01:21,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10233,External_Victim,A1145,3978551.63,INR,2025-11-02T09:34:54,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10234,External_Victim,A1145,3978551.63,INR,2025-10-21T18:51:44,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10235,A1145,A1008,11338872.14,INR,2025-11-16T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-10236,External_Victim,A1146,3289586.52,INR,2025-08-26T18:17:44,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10237,External_Victim,A1146,3289586.52,INR,2025-06-16T14:59:01,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10238,External_Victim,A1146,3289586.52,INR,2025-11-03T04:27:30,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10239,External_Victim,A1146,3289586.52,INR,2025-06-23T23:17:48,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10240,A1146,A1008,12500428.79,INR,2025-10-27T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-10241,External_Victim,A1147,2091101.12,INR,2025-09-07T07:07:03,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10242,External_Victim,A1147,2091101.12,INR,2025-07-28T00:18:04,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10243,External_Victim,A1147,2091101.12,INR,2025-07-15T00:45:06,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10244,External_Victim,A1147,2091101.12,INR,2025-08-22T04:20:21,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10245,External_Victim,A1147,2091101.12,INR,2025-10-09T00:00:50,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10246,External_Victim,A1147,2091101.12,INR,2025-08-23T19:22:02,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10247,A1147,A1008,11919276.40,INR,2025-10-27T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-10248,External_Victim,A1148,2946869.54,INR,2025-08-07T06:49:50,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10249,External_Victim,A1148,2946869.54,INR,2025-07-29T20:37:17,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10250,External_Victim,A1148,2946869.54,INR,2025-07-28T03:43:25,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10251,External_Victim,A1148,2946869.54,INR,2025-08-26T17:23:38,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10252,External_Victim,A1148,2946869.54,INR,2025-07-08T16:05:51,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10253,A1148,A1009,13997630.31,INR,2025-11-06T00:00:00,RTGS,COMPLETED,Bank Statement,Upward funneling
TXN-CYH-10254,External_Victim,A1149,2325967.17,INR,2025-06-20T21:57:19,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
TXN-CYH-10255,External_Victim,A1149,2325967.17,INR,2025-06-29T17:44:58,IMPS/NEFT,COMPLETED,Bank Statement,Victim deposit
